DateID;FullDate (yyyy-mm-dd);Year (yyyy);Semester;Trimester;Quarter;Month (mm);MonthName;YearWeek;MonthWeek;WeekDay;WeekDayName;Day (dd);YearDay;Weekend;LastDayOfMonth;Season
16637;1945-07-20;1945;2;2;3;7;July;29;3;6;Friday;20;201;No;No;Summer
16638;1945-07-21;1945;2;2;3;7;July;29;4;7;Saturday;21;202;Yes;No;Summer
16639;1945-07-22;1945;2;2;3;7;July;30;4;1;Sunday;22;203;Yes;No;Summer
16640;1945-07-23;1945;2;2;3;7;July;30;4;2;Monday;23;204;No;No;Summer
16641;1945-07-24;1945;2;2;3;7;July;30;4;3;Tuesday;24;205;No;No;Summer
16642;1945-07-25;1945;2;2;3;7;July;30;4;4;Wednesday;25;206;No;No;Summer
16643;1945-07-26;1945;2;2;3;7;July;30;4;5;Thursday;26;207;No;No;Summer
16644;1945-07-27;1945;2;2;3;7;July;30;4;6;Friday;27;208;No;No;Summer
16645;1945-07-28;1945;2;2;3;7;July;30;5;7;Saturday;28;209;Yes;No;Summer
16646;1945-07-29;1945;2;2;3;7;July;31;5;1;Sunday;29;210;Yes;No;Summer
16647;1945-07-30;1945;2;2;3;7;July;31;5;2;Monday;30;211;No;No;Summer
16648;1945-07-31;1945;2;2;3;7;July;31;5;3;Tuesday;31;212;No;Yes;Summer
16649;1945-08-01;1945;2;2;3;8;August;31;1;4;Wednesday;1;213;No;No;Summer
16650;1945-08-02;1945;2;2;3;8;August;31;1;5;Thursday;2;214;No;No;Summer
16651;1945-08-03;1945;2;2;3;8;August;31;1;6;Friday;3;215;No;No;Summer
16652;1945-08-04;1945;2;2;3;8;August;31;2;7;Saturday;4;216;Yes;No;Summer
16653;1945-08-05;1945;2;2;3;8;August;32;2;1;Sunday;5;217;Yes;No;Summer
16654;1945-08-06;1945;2;2;3;8;August;32;2;2;Monday;6;218;No;No;Summer
16655;1945-08-07;1945;2;2;3;8;August;32;2;3;Tuesday;7;219;No;No;Summer
16656;1945-08-08;1945;2;2;3;8;August;32;2;4;Wednesday;8;220;No;No;Summer
16657;1945-08-09;1945;2;2;3;8;August;32;2;5;Thursday;9;221;No;No;Summer
16658;1945-08-10;1945;2;2;3;8;August;32;2;6;Friday;10;222;No;No;Summer
16659;1945-08-11;1945;2;2;3;8;August;32;3;7;Saturday;11;223;Yes;No;Summer
16660;1945-08-12;1945;2;2;3;8;August;33;3;1;Sunday;12;224;Yes;No;Summer
16661;1945-08-13;1945;2;2;3;8;August;33;3;2;Monday;13;225;No;No;Summer
16662;1945-08-14;1945;2;2;3;8;August;33;3;3;Tuesday;14;226;No;No;Summer
16663;1945-08-15;1945;2;2;3;8;August;33;3;4;Wednesday;15;227;No;No;Summer
16664;1945-08-16;1945;2;2;3;8;August;33;3;5;Thursday;16;228;No;No;Summer
16665;1945-08-17;1945;2;2;3;8;August;33;3;6;Friday;17;229;No;No;Summer
16666;1945-08-18;1945;2;2;3;8;August;33;4;7;Saturday;18;230;Yes;No;Summer
16667;1945-08-19;1945;2;2;3;8;August;34;4;1;Sunday;19;231;Yes;No;Summer
16668;1945-08-20;1945;2;2;3;8;August;34;4;2;Monday;20;232;No;No;Summer
16669;1945-08-21;1945;2;2;3;8;August;34;4;3;Tuesday;21;233;No;No;Summer
16670;1945-08-22;1945;2;2;3;8;August;34;4;4;Wednesday;22;234;No;No;Summer
16671;1945-08-23;1945;2;2;3;8;August;34;4;5;Thursday;23;235;No;No;Summer
16672;1945-08-24;1945;2;2;3;8;August;34;4;6;Friday;24;236;No;No;Summer
16673;1945-08-25;1945;2;2;3;8;August;34;5;7;Saturday;25;237;Yes;No;Summer
16674;1945-08-26;1945;2;2;3;8;August;35;5;1;Sunday;26;238;Yes;No;Summer
16675;1945-08-27;1945;2;2;3;8;August;35;5;2;Monday;27;239;No;No;Summer
16676;1945-08-28;1945;2;2;3;8;August;35;5;3;Tuesday;28;240;No;No;Summer
16677;1945-08-29;1945;2;2;3;8;August;35;5;4;Wednesday;29;241;No;No;Summer
16678;1945-08-30;1945;2;2;3;8;August;35;5;5;Thursday;30;242;No;No;Summer
16679;1945-08-31;1945;2;2;3;8;August;35;5;6;Friday;31;243;No;Yes;Summer
16680;1945-09-01;1945;2;3;3;9;September;35;2;7;Saturday;1;244;Yes;No;Fall
16681;1945-09-02;1945;2;3;3;9;September;36;2;1;Sunday;2;245;Yes;No;Fall
16682;1945-09-03;1945;2;3;3;9;September;36;2;2;Monday;3;246;No;No;Fall
16683;1945-09-04;1945;2;3;3;9;September;36;2;3;Tuesday;4;247;No;No;Fall
16684;1945-09-05;1945;2;3;3;9;September;36;2;4;Wednesday;5;248;No;No;Fall
16685;1945-09-06;1945;2;3;3;9;September;36;2;5;Thursday;6;249;No;No;Fall
16686;1945-09-07;1945;2;3;3;9;September;36;2;6;Friday;7;250;No;No;Fall
16687;1945-09-08;1945;2;3;3;9;September;36;3;7;Saturday;8;251;Yes;No;Fall
16688;1945-09-09;1945;2;3;3;9;September;37;3;1;Sunday;9;252;Yes;No;Fall
16689;1945-09-10;1945;2;3;3;9;September;37;3;2;Monday;10;253;No;No;Fall
16690;1945-09-11;1945;2;3;3;9;September;37;3;3;Tuesday;11;254;No;No;Fall
16691;1945-09-12;1945;2;3;3;9;September;37;3;4;Wednesday;12;255;No;No;Fall
16692;1945-09-13;1945;2;3;3;9;September;37;3;5;Thursday;13;256;No;No;Fall
16693;1945-09-14;1945;2;3;3;9;September;37;3;6;Friday;14;257;No;No;Fall
16694;1945-09-15;1945;2;3;3;9;September;37;4;7;Saturday;15;258;Yes;No;Fall
16695;1945-09-16;1945;2;3;3;9;September;38;4;1;Sunday;16;259;Yes;No;Fall
16696;1945-09-17;1945;2;3;3;9;September;38;4;2;Monday;17;260;No;No;Fall
16697;1945-09-18;1945;2;3;3;9;September;38;4;3;Tuesday;18;261;No;No;Fall
16698;1945-09-19;1945;2;3;3;9;September;38;4;4;Wednesday;19;262;No;No;Fall
16699;1945-09-20;1945;2;3;3;9;September;38;4;5;Thursday;20;263;No;No;Fall
16700;1945-09-21;1945;2;3;3;9;September;38;4;6;Friday;21;264;No;No;Fall
16701;1945-09-22;1945;2;3;3;9;September;38;5;7;Saturday;22;265;Yes;No;Fall
16702;1945-09-23;1945;2;3;3;9;September;39;5;1;Sunday;23;266;Yes;No;Fall
16703;1945-09-24;1945;2;3;3;9;September;39;5;2;Monday;24;267;No;No;Fall
16704;1945-09-25;1945;2;3;3;9;September;39;5;3;Tuesday;25;268;No;No;Fall
16705;1945-09-26;1945;2;3;3;9;September;39;5;4;Wednesday;26;269;No;No;Fall
16706;1945-09-27;1945;2;3;3;9;September;39;5;5;Thursday;27;270;No;No;Fall
16707;1945-09-28;1945;2;3;3;9;September;39;5;6;Friday;28;271;No;No;Fall
16708;1945-09-29;1945;2;3;3;9;September;39;6;7;Saturday;29;272;Yes;No;Fall
16709;1945-09-30;1945;2;3;3;9;September;40;6;1;Sunday;30;273;Yes;Yes;Fall
16710;1945-10-01;1945;2;3;4;10;October;40;1;2;Monday;1;274;No;No;Fall
16711;1945-10-02;1945;2;3;4;10;October;40;1;3;Tuesday;2;275;No;No;Fall
16712;1945-10-03;1945;2;3;4;10;October;40;1;4;Wednesday;3;276;No;No;Fall
16713;1945-10-04;1945;2;3;4;10;October;40;1;5;Thursday;4;277;No;No;Fall
16714;1945-10-05;1945;2;3;4;10;October;40;1;6;Friday;5;278;No;No;Fall
16715;1945-10-06;1945;2;3;4;10;October;40;2;7;Saturday;6;279;Yes;No;Fall
16716;1945-10-07;1945;2;3;4;10;October;41;2;1;Sunday;7;280;Yes;No;Fall
16717;1945-10-08;1945;2;3;4;10;October;41;2;2;Monday;8;281;No;No;Fall
16718;1945-10-09;1945;2;3;4;10;October;41;2;3;Tuesday;9;282;No;No;Fall
16719;1945-10-10;1945;2;3;4;10;October;41;2;4;Wednesday;10;283;No;No;Fall
16720;1945-10-11;1945;2;3;4;10;October;41;2;5;Thursday;11;284;No;No;Fall
16721;1945-10-12;1945;2;3;4;10;October;41;2;6;Friday;12;285;No;No;Fall
16722;1945-10-13;1945;2;3;4;10;October;41;3;7;Saturday;13;286;Yes;No;Fall
16723;1945-10-14;1945;2;3;4;10;October;42;3;1;Sunday;14;287;Yes;No;Fall
16724;1945-10-15;1945;2;3;4;10;October;42;3;2;Monday;15;288;No;No;Fall
16725;1945-10-16;1945;2;3;4;10;October;42;3;3;Tuesday;16;289;No;No;Fall
16726;1945-10-17;1945;2;3;4;10;October;42;3;4;Wednesday;17;290;No;No;Fall
16727;1945-10-18;1945;2;3;4;10;October;42;3;5;Thursday;18;291;No;No;Fall
16728;1945-10-19;1945;2;3;4;10;October;42;3;6;Friday;19;292;No;No;Fall
16729;1945-10-20;1945;2;3;4;10;October;42;4;7;Saturday;20;293;Yes;No;Fall
16730;1945-10-21;1945;2;3;4;10;October;43;4;1;Sunday;21;294;Yes;No;Fall
16731;1945-10-22;1945;2;3;4;10;October;43;4;2;Monday;22;295;No;No;Fall
16732;1945-10-23;1945;2;3;4;10;October;43;4;3;Tuesday;23;296;No;No;Fall
16733;1945-10-24;1945;2;3;4;10;October;43;4;4;Wednesday;24;297;No;No;Fall
16734;1945-10-25;1945;2;3;4;10;October;43;4;5;Thursday;25;298;No;No;Fall
16735;1945-10-26;1945;2;3;4;10;October;43;4;6;Friday;26;299;No;No;Fall
16736;1945-10-27;1945;2;3;4;10;October;43;5;7;Saturday;27;300;Yes;No;Fall
16737;1945-10-28;1945;2;3;4;10;October;44;5;1;Sunday;28;301;Yes;No;Fall
16738;1945-10-29;1945;2;3;4;10;October;44;5;2;Monday;29;302;No;No;Fall
16739;1945-10-30;1945;2;3;4;10;October;44;5;3;Tuesday;30;303;No;No;Fall
16740;1945-10-31;1945;2;3;4;10;October;44;5;4;Wednesday;31;304;No;Yes;Fall
16741;1945-11-01;1945;2;3;4;11;November;44;1;5;Thursday;1;305;No;No;Fall
16742;1945-11-02;1945;2;3;4;11;November;44;1;6;Friday;2;306;No;No;Fall
16743;1945-11-03;1945;2;3;4;11;November;44;2;7;Saturday;3;307;Yes;No;Fall
16744;1945-11-04;1945;2;3;4;11;November;45;2;1;Sunday;4;308;Yes;No;Fall
16745;1945-11-05;1945;2;3;4;11;November;45;2;2;Monday;5;309;No;No;Fall
16746;1945-11-06;1945;2;3;4;11;November;45;2;3;Tuesday;6;310;No;No;Fall
16747;1945-11-07;1945;2;3;4;11;November;45;2;4;Wednesday;7;311;No;No;Fall
16748;1945-11-08;1945;2;3;4;11;November;45;2;5;Thursday;8;312;No;No;Fall
16749;1945-11-09;1945;2;3;4;11;November;45;2;6;Friday;9;313;No;No;Fall
16750;1945-11-10;1945;2;3;4;11;November;45;3;7;Saturday;10;314;Yes;No;Fall
16751;1945-11-11;1945;2;3;4;11;November;46;3;1;Sunday;11;315;Yes;No;Fall
16752;1945-11-12;1945;2;3;4;11;November;46;3;2;Monday;12;316;No;No;Fall
16753;1945-11-13;1945;2;3;4;11;November;46;3;3;Tuesday;13;317;No;No;Fall
16754;1945-11-14;1945;2;3;4;11;November;46;3;4;Wednesday;14;318;No;No;Fall
16755;1945-11-15;1945;2;3;4;11;November;46;3;5;Thursday;15;319;No;No;Fall
16756;1945-11-16;1945;2;3;4;11;November;46;3;6;Friday;16;320;No;No;Fall
16757;1945-11-17;1945;2;3;4;11;November;46;4;7;Saturday;17;321;Yes;No;Fall
16758;1945-11-18;1945;2;3;4;11;November;47;4;1;Sunday;18;322;Yes;No;Fall
16759;1945-11-19;1945;2;3;4;11;November;47;4;2;Monday;19;323;No;No;Fall
16760;1945-11-20;1945;2;3;4;11;November;47;4;3;Tuesday;20;324;No;No;Fall
16761;1945-11-21;1945;2;3;4;11;November;47;4;4;Wednesday;21;325;No;No;Fall
16762;1945-11-22;1945;2;3;4;11;November;47;4;5;Thursday;22;326;No;No;Fall
16763;1945-11-23;1945;2;3;4;11;November;47;4;6;Friday;23;327;No;No;Fall
16764;1945-11-24;1945;2;3;4;11;November;47;5;7;Saturday;24;328;Yes;No;Fall
16765;1945-11-25;1945;2;3;4;11;November;48;5;1;Sunday;25;329;Yes;No;Fall
16766;1945-11-26;1945;2;3;4;11;November;48;5;2;Monday;26;330;No;No;Fall
16767;1945-11-27;1945;2;3;4;11;November;48;5;3;Tuesday;27;331;No;No;Fall
16768;1945-11-28;1945;2;3;4;11;November;48;5;4;Wednesday;28;332;No;No;Fall
16769;1945-11-29;1945;2;3;4;11;November;48;5;5;Thursday;29;333;No;No;Fall
16770;1945-11-30;1945;2;3;4;11;November;48;5;6;Friday;30;334;No;Yes;Fall
16771;1945-12-01;1945;2;3;4;12;December;48;2;7;Saturday;1;335;Yes;No;Winter
16772;1945-12-02;1945;2;3;4;12;December;49;2;1;Sunday;2;336;Yes;No;Winter
16773;1945-12-03;1945;2;3;4;12;December;49;2;2;Monday;3;337;No;No;Winter
16774;1945-12-04;1945;2;3;4;12;December;49;2;3;Tuesday;4;338;No;No;Winter
16775;1945-12-05;1945;2;3;4;12;December;49;2;4;Wednesday;5;339;No;No;Winter
16776;1945-12-06;1945;2;3;4;12;December;49;2;5;Thursday;6;340;No;No;Winter
16777;1945-12-07;1945;2;3;4;12;December;49;2;6;Friday;7;341;No;No;Winter
16778;1945-12-08;1945;2;3;4;12;December;49;3;7;Saturday;8;342;Yes;No;Winter
16779;1945-12-09;1945;2;3;4;12;December;50;3;1;Sunday;9;343;Yes;No;Winter
16780;1945-12-10;1945;2;3;4;12;December;50;3;2;Monday;10;344;No;No;Winter
16781;1945-12-11;1945;2;3;4;12;December;50;3;3;Tuesday;11;345;No;No;Winter
16782;1945-12-12;1945;2;3;4;12;December;50;3;4;Wednesday;12;346;No;No;Winter
16783;1945-12-13;1945;2;3;4;12;December;50;3;5;Thursday;13;347;No;No;Winter
16784;1945-12-14;1945;2;3;4;12;December;50;3;6;Friday;14;348;No;No;Winter
16785;1945-12-15;1945;2;3;4;12;December;50;4;7;Saturday;15;349;Yes;No;Winter
16786;1945-12-16;1945;2;3;4;12;December;51;4;1;Sunday;16;350;Yes;No;Winter
16787;1945-12-17;1945;2;3;4;12;December;51;4;2;Monday;17;351;No;No;Winter
16788;1945-12-18;1945;2;3;4;12;December;51;4;3;Tuesday;18;352;No;No;Winter
16789;1945-12-19;1945;2;3;4;12;December;51;4;4;Wednesday;19;353;No;No;Winter
16790;1945-12-20;1945;2;3;4;12;December;51;4;5;Thursday;20;354;No;No;Winter
16791;1945-12-21;1945;2;3;4;12;December;51;4;6;Friday;21;355;No;No;Winter
16792;1945-12-22;1945;2;3;4;12;December;51;5;7;Saturday;22;356;Yes;No;Winter
16793;1945-12-23;1945;2;3;4;12;December;52;5;1;Sunday;23;357;Yes;No;Winter
16794;1945-12-24;1945;2;3;4;12;December;52;5;2;Monday;24;358;No;No;Winter
16795;1945-12-25;1945;2;3;4;12;December;52;5;3;Tuesday;25;359;No;No;Winter
16796;1945-12-26;1945;2;3;4;12;December;52;5;4;Wednesday;26;360;No;No;Winter
16797;1945-12-27;1945;2;3;4;12;December;52;5;5;Thursday;27;361;No;No;Winter
16798;1945-12-28;1945;2;3;4;12;December;52;5;6;Friday;28;362;No;No;Winter
16799;1945-12-29;1945;2;3;4;12;December;52;6;7;Saturday;29;363;Yes;No;Winter
16800;1945-12-30;1945;2;3;4;12;December;53;6;1;Sunday;30;364;Yes;No;Winter
16801;1945-12-31;1945;2;3;4;12;December;53;6;2;Monday;31;365;No;Yes;Winter
16802;1946-01-01;1946;1;1;1;1;January;1;1;3;Tuesday;1;1;No;No;Winter
16803;1946-01-02;1946;1;1;1;1;January;1;1;4;Wednesday;2;2;No;No;Winter
16804;1946-01-03;1946;1;1;1;1;January;1;1;5;Thursday;3;3;No;No;Winter
16805;1946-01-04;1946;1;1;1;1;January;1;1;6;Friday;4;4;No;No;Winter
16806;1946-01-05;1946;1;1;1;1;January;1;2;7;Saturday;5;5;Yes;No;Winter
16807;1946-01-06;1946;1;1;1;1;January;2;2;1;Sunday;6;6;Yes;No;Winter
16808;1946-01-07;1946;1;1;1;1;January;2;2;2;Monday;7;7;No;No;Winter
16809;1946-01-08;1946;1;1;1;1;January;2;2;3;Tuesday;8;8;No;No;Winter
16810;1946-01-09;1946;1;1;1;1;January;2;2;4;Wednesday;9;9;No;No;Winter
16811;1946-01-10;1946;1;1;1;1;January;2;2;5;Thursday;10;10;No;No;Winter
16812;1946-01-11;1946;1;1;1;1;January;2;2;6;Friday;11;11;No;No;Winter
16813;1946-01-12;1946;1;1;1;1;January;2;3;7;Saturday;12;12;Yes;No;Winter
16814;1946-01-13;1946;1;1;1;1;January;3;3;1;Sunday;13;13;Yes;No;Winter
16815;1946-01-14;1946;1;1;1;1;January;3;3;2;Monday;14;14;No;No;Winter
16816;1946-01-15;1946;1;1;1;1;January;3;3;3;Tuesday;15;15;No;No;Winter
16817;1946-01-16;1946;1;1;1;1;January;3;3;4;Wednesday;16;16;No;No;Winter
16818;1946-01-17;1946;1;1;1;1;January;3;3;5;Thursday;17;17;No;No;Winter
16819;1946-01-18;1946;1;1;1;1;January;3;3;6;Friday;18;18;No;No;Winter
16820;1946-01-19;1946;1;1;1;1;January;3;4;7;Saturday;19;19;Yes;No;Winter
16821;1946-01-20;1946;1;1;1;1;January;4;4;1;Sunday;20;20;Yes;No;Winter
16822;1946-01-21;1946;1;1;1;1;January;4;4;2;Monday;21;21;No;No;Winter
16823;1946-01-22;1946;1;1;1;1;January;4;4;3;Tuesday;22;22;No;No;Winter
16824;1946-01-23;1946;1;1;1;1;January;4;4;4;Wednesday;23;23;No;No;Winter
16825;1946-01-24;1946;1;1;1;1;January;4;4;5;Thursday;24;24;No;No;Winter
16826;1946-01-25;1946;1;1;1;1;January;4;4;6;Friday;25;25;No;No;Winter
16827;1946-01-26;1946;1;1;1;1;January;4;5;7;Saturday;26;26;Yes;No;Winter
16828;1946-01-27;1946;1;1;1;1;January;5;5;1;Sunday;27;27;Yes;No;Winter
16829;1946-01-28;1946;1;1;1;1;January;5;5;2;Monday;28;28;No;No;Winter
16830;1946-01-29;1946;1;1;1;1;January;5;5;3;Tuesday;29;29;No;No;Winter
16831;1946-01-30;1946;1;1;1;1;January;5;5;4;Wednesday;30;30;No;No;Winter
16832;1946-01-31;1946;1;1;1;1;January;5;5;5;Thursday;31;31;No;Yes;Winter
16833;1946-02-01;1946;1;1;1;2;February;5;1;6;Friday;1;32;No;No;Winter
16834;1946-02-02;1946;1;1;1;2;February;5;2;7;Saturday;2;33;Yes;No;Winter
16835;1946-02-03;1946;1;1;1;2;February;6;2;1;Sunday;3;34;Yes;No;Winter
16836;1946-02-04;1946;1;1;1;2;February;6;2;2;Monday;4;35;No;No;Winter
16837;1946-02-05;1946;1;1;1;2;February;6;2;3;Tuesday;5;36;No;No;Winter
16838;1946-02-06;1946;1;1;1;2;February;6;2;4;Wednesday;6;37;No;No;Winter
16839;1946-02-07;1946;1;1;1;2;February;6;2;5;Thursday;7;38;No;No;Winter
16840;1946-02-08;1946;1;1;1;2;February;6;2;6;Friday;8;39;No;No;Winter
16841;1946-02-09;1946;1;1;1;2;February;6;3;7;Saturday;9;40;Yes;No;Winter
16842;1946-02-10;1946;1;1;1;2;February;7;3;1;Sunday;10;41;Yes;No;Winter
16843;1946-02-11;1946;1;1;1;2;February;7;3;2;Monday;11;42;No;No;Winter
16844;1946-02-12;1946;1;1;1;2;February;7;3;3;Tuesday;12;43;No;No;Winter
16845;1946-02-13;1946;1;1;1;2;February;7;3;4;Wednesday;13;44;No;No;Winter
16846;1946-02-14;1946;1;1;1;2;February;7;3;5;Thursday;14;45;No;No;Winter
16847;1946-02-15;1946;1;1;1;2;February;7;3;6;Friday;15;46;No;No;Winter
16848;1946-02-16;1946;1;1;1;2;February;7;4;7;Saturday;16;47;Yes;No;Winter
16849;1946-02-17;1946;1;1;1;2;February;8;4;1;Sunday;17;48;Yes;No;Winter
16850;1946-02-18;1946;1;1;1;2;February;8;4;2;Monday;18;49;No;No;Winter
16851;1946-02-19;1946;1;1;1;2;February;8;4;3;Tuesday;19;50;No;No;Winter
16852;1946-02-20;1946;1;1;1;2;February;8;4;4;Wednesday;20;51;No;No;Winter
16853;1946-02-21;1946;1;1;1;2;February;8;4;5;Thursday;21;52;No;No;Winter
16854;1946-02-22;1946;1;1;1;2;February;8;4;6;Friday;22;53;No;No;Winter
16855;1946-02-23;1946;1;1;1;2;February;8;5;7;Saturday;23;54;Yes;No;Winter
16856;1946-02-24;1946;1;1;1;2;February;9;5;1;Sunday;24;55;Yes;No;Winter
16857;1946-02-25;1946;1;1;1;2;February;9;5;2;Monday;25;56;No;No;Winter
16858;1946-02-26;1946;1;1;1;2;February;9;5;3;Tuesday;26;57;No;No;Winter
16859;1946-02-27;1946;1;1;1;2;February;9;5;4;Wednesday;27;58;No;No;Winter
16860;1946-02-28;1946;1;1;1;2;February;9;5;5;Thursday;28;59;No;Yes;Winter
16861;1946-03-01;1946;1;1;1;3;March;9;1;6;Friday;1;60;No;No;Spring
16862;1946-03-02;1946;1;1;1;3;March;9;2;7;Saturday;2;61;Yes;No;Spring
16863;1946-03-03;1946;1;1;1;3;March;10;2;1;Sunday;3;62;Yes;No;Spring
16864;1946-03-04;1946;1;1;1;3;March;10;2;2;Monday;4;63;No;No;Spring
16865;1946-03-05;1946;1;1;1;3;March;10;2;3;Tuesday;5;64;No;No;Spring
16866;1946-03-06;1946;1;1;1;3;March;10;2;4;Wednesday;6;65;No;No;Spring
16867;1946-03-07;1946;1;1;1;3;March;10;2;5;Thursday;7;66;No;No;Spring
16868;1946-03-08;1946;1;1;1;3;March;10;2;6;Friday;8;67;No;No;Spring
16869;1946-03-09;1946;1;1;1;3;March;10;3;7;Saturday;9;68;Yes;No;Spring
16870;1946-03-10;1946;1;1;1;3;March;11;3;1;Sunday;10;69;Yes;No;Spring
16871;1946-03-11;1946;1;1;1;3;March;11;3;2;Monday;11;70;No;No;Spring
16872;1946-03-12;1946;1;1;1;3;March;11;3;3;Tuesday;12;71;No;No;Spring
16873;1946-03-13;1946;1;1;1;3;March;11;3;4;Wednesday;13;72;No;No;Spring
16874;1946-03-14;1946;1;1;1;3;March;11;3;5;Thursday;14;73;No;No;Spring
16875;1946-03-15;1946;1;1;1;3;March;11;3;6;Friday;15;74;No;No;Spring
16876;1946-03-16;1946;1;1;1;3;March;11;4;7;Saturday;16;75;Yes;No;Spring
16877;1946-03-17;1946;1;1;1;3;March;12;4;1;Sunday;17;76;Yes;No;Spring
16878;1946-03-18;1946;1;1;1;3;March;12;4;2;Monday;18;77;No;No;Spring
16879;1946-03-19;1946;1;1;1;3;March;12;4;3;Tuesday;19;78;No;No;Spring
16880;1946-03-20;1946;1;1;1;3;March;12;4;4;Wednesday;20;79;No;No;Spring
16881;1946-03-21;1946;1;1;1;3;March;12;4;5;Thursday;21;80;No;No;Spring
16882;1946-03-22;1946;1;1;1;3;March;12;4;6;Friday;22;81;No;No;Spring
16883;1946-03-23;1946;1;1;1;3;March;12;5;7;Saturday;23;82;Yes;No;Spring
16884;1946-03-24;1946;1;1;1;3;March;13;5;1;Sunday;24;83;Yes;No;Spring
16885;1946-03-25;1946;1;1;1;3;March;13;5;2;Monday;25;84;No;No;Spring
16886;1946-03-26;1946;1;1;1;3;March;13;5;3;Tuesday;26;85;No;No;Spring
16887;1946-03-27;1946;1;1;1;3;March;13;5;4;Wednesday;27;86;No;No;Spring
16888;1946-03-28;1946;1;1;1;3;March;13;5;5;Thursday;28;87;No;No;Spring
16889;1946-03-29;1946;1;1;1;3;March;13;5;6;Friday;29;88;No;No;Spring
16890;1946-03-30;1946;1;1;1;3;March;13;6;7;Saturday;30;89;Yes;No;Spring
16891;1946-03-31;1946;1;1;1;3;March;14;6;1;Sunday;31;90;Yes;Yes;Spring
16892;1946-04-01;1946;1;1;2;4;April;14;1;2;Monday;1;91;No;No;Spring
16893;1946-04-02;1946;1;1;2;4;April;14;1;3;Tuesday;2;92;No;No;Spring
16894;1946-04-03;1946;1;1;2;4;April;14;1;4;Wednesday;3;93;No;No;Spring
16895;1946-04-04;1946;1;1;2;4;April;14;1;5;Thursday;4;94;No;No;Spring
16896;1946-04-05;1946;1;1;2;4;April;14;1;6;Friday;5;95;No;No;Spring
16897;1946-04-06;1946;1;1;2;4;April;14;2;7;Saturday;6;96;Yes;No;Spring
16898;1946-04-07;1946;1;1;2;4;April;15;2;1;Sunday;7;97;Yes;No;Spring
16899;1946-04-08;1946;1;1;2;4;April;15;2;2;Monday;8;98;No;No;Spring
16900;1946-04-09;1946;1;1;2;4;April;15;2;3;Tuesday;9;99;No;No;Spring
16901;1946-04-10;1946;1;1;2;4;April;15;2;4;Wednesday;10;100;No;No;Spring
16902;1946-04-11;1946;1;1;2;4;April;15;2;5;Thursday;11;101;No;No;Spring
16903;1946-04-12;1946;1;1;2;4;April;15;2;6;Friday;12;102;No;No;Spring
16904;1946-04-13;1946;1;1;2;4;April;15;3;7;Saturday;13;103;Yes;No;Spring
16905;1946-04-14;1946;1;1;2;4;April;16;3;1;Sunday;14;104;Yes;No;Spring
16906;1946-04-15;1946;1;1;2;4;April;16;3;2;Monday;15;105;No;No;Spring
16907;1946-04-16;1946;1;1;2;4;April;16;3;3;Tuesday;16;106;No;No;Spring
16908;1946-04-17;1946;1;1;2;4;April;16;3;4;Wednesday;17;107;No;No;Spring
16909;1946-04-18;1946;1;1;2;4;April;16;3;5;Thursday;18;108;No;No;Spring
16910;1946-04-19;1946;1;1;2;4;April;16;3;6;Friday;19;109;No;No;Spring
16911;1946-04-20;1946;1;1;2;4;April;16;4;7;Saturday;20;110;Yes;No;Spring
16912;1946-04-21;1946;1;1;2;4;April;17;4;1;Sunday;21;111;Yes;No;Spring
16913;1946-04-22;1946;1;1;2;4;April;17;4;2;Monday;22;112;No;No;Spring
16914;1946-04-23;1946;1;1;2;4;April;17;4;3;Tuesday;23;113;No;No;Spring
16915;1946-04-24;1946;1;1;2;4;April;17;4;4;Wednesday;24;114;No;No;Spring
16916;1946-04-25;1946;1;1;2;4;April;17;4;5;Thursday;25;115;No;No;Spring
16917;1946-04-26;1946;1;1;2;4;April;17;4;6;Friday;26;116;No;No;Spring
16918;1946-04-27;1946;1;1;2;4;April;17;5;7;Saturday;27;117;Yes;No;Spring
16919;1946-04-28;1946;1;1;2;4;April;18;5;1;Sunday;28;118;Yes;No;Spring
16920;1946-04-29;1946;1;1;2;4;April;18;5;2;Monday;29;119;No;No;Spring
16921;1946-04-30;1946;1;1;2;4;April;18;5;3;Tuesday;30;120;No;Yes;Spring
16922;1946-05-01;1946;1;2;2;5;May;18;1;4;Wednesday;1;121;No;No;Spring
16923;1946-05-02;1946;1;2;2;5;May;18;1;5;Thursday;2;122;No;No;Spring
16924;1946-05-03;1946;1;2;2;5;May;18;1;6;Friday;3;123;No;No;Spring
16925;1946-05-04;1946;1;2;2;5;May;18;2;7;Saturday;4;124;Yes;No;Spring
16926;1946-05-05;1946;1;2;2;5;May;19;2;1;Sunday;5;125;Yes;No;Spring
16927;1946-05-06;1946;1;2;2;5;May;19;2;2;Monday;6;126;No;No;Spring
16928;1946-05-07;1946;1;2;2;5;May;19;2;3;Tuesday;7;127;No;No;Spring
16929;1946-05-08;1946;1;2;2;5;May;19;2;4;Wednesday;8;128;No;No;Spring
16930;1946-05-09;1946;1;2;2;5;May;19;2;5;Thursday;9;129;No;No;Spring
16931;1946-05-10;1946;1;2;2;5;May;19;2;6;Friday;10;130;No;No;Spring
16932;1946-05-11;1946;1;2;2;5;May;19;3;7;Saturday;11;131;Yes;No;Spring
16933;1946-05-12;1946;1;2;2;5;May;20;3;1;Sunday;12;132;Yes;No;Spring
